   0.27273   12.00000    4.00000   65.40900    1.65000    0.00000    1.25000    1.53000    1.39000  692.73000    0.18182   13.00000    5.00000  114.81800    1.78000    0.40400    1.44000    2.00000    1.93000  429.78000    0.54545   16.00000    3.00000   32.06500    2.58000    2.07710    1.02000    1.09000    1.80000  392.20000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000
   0.33333    3.00000    7.00000  232.03810    1.30000    0.00000    1.65000    0.00000    0.00000 2028.00000    0.66667   15.00000    6.00000  208.98038    2.02000    0.94236    1.46000    1.63000    0.00000  544.59000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    6.00000   11.06276   -5.59055   16.00000
   0.16667    2.00000    6.00000  137.32700    0.89000    0.14462    1.98000    2.78000    0.00000 1002.00000    0.16667   11.00000    4.00000   63.54600    1.90000    1.23578    1.17000    1.57000    1.40000 1356.60000    0.16667   15.00000    5.00000  121.76000    2.05000    1.04740    1.40000    1.53000    0.00000  903.91000    0.50000   16.00000    4.00000   78.96000    2.55000    2.02067    1.16000    1.22000    1.90000  494.00000    0.00000    0.00000    0.00000    0.00000
   0.25000   13.00000    5.00000  114.81800    1.78000    0.40400    1.44000    2.00000    1.93000  429.78000    0.25000   12.00000    6.00000  200.59000    2.00000    0.00000    1.49000    1.76000    0.00000  234.31000    0.50000    6.00000    6.00000  183.84000    2.36000    0.81500    1.30000    2.02000    0.00000 3695.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000
   0.14286    2.00000    6.00000  137.32700    0.89000    0.14462    1.98000    2.78000    0.00000 1002.00000    0.28571   10.00000    4.00000   58.69340    1.91000    1.15716    1.15000    1.62000    1.63000 1726.00000    0.57143   15.00000    3.00000   30.97376    2.19000    0.74650    1.06000    1.23000    1.80000  317.30000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    7.00000    5.02755   -5.67153   16.00000
   0.25000    3.00000    6.00000  164.93032    1.23000    0.50000    1.58000    2.47000    0.00000 1747.00000    0.25000   13.00000    3.00000   26.98154    1.61000    0.43283    1.18000    1.82000    0.00000  933.50000    0.50000   11.00000    6.00000  196.96655    2.54000    2.30861    1.34000    1.79000    1.66000 1337.58000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000
   0.22222    1.00000    5.00000   85.46780    0.82000    0.48592    2.16000    2.98000    0.00000  312.63000    0.22222   11.00000    4.00000   63.54600    1.90000    1.23578    1.17000    1.57000    1.40000 1356.60000    0.11111   14.00000    5.00000  118.71000    1.96000    1.11207    1.41000    1.72000    2.17000  505.12000    0.44444   16.00000    3.00000   32.06500    2.58000    2.07710    1.02000    1.09000    1.80000  392.20000    0.00000    0.00000    0.00000    0.00000
   0.10000    3.00000    6.00000  150.36000    1.17000    0.50000    1.62000    2.59000    0.00000 1347.00000    0.30000    3.00000    6.00000  167.25900    1.24000    0.50000    1.57000    2.45000    0.00000 1802.00000    0.60000   16.00000    4.00000   78.96000    2.55000    2.02067    1.16000    1.22000    1.90000  494.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000
   0.50000   13.00000    3.00000   26.98154    1.61000    0.43283    1.18000    1.82000    0.00000  933.50000    0.50000   15.00000    2.00000   14.00670    3.04000   -0.07000    0.75000    0.75000    1.55000   63.15000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    4.00000    3.20089   -7.44492   12.00000
   0.83333    2.00000    3.00000   24.30500    1.31000    0.00000    1.36000    1.72000    1.73000  922.00000    0.16667   15.00000    4.00000   74.92160    2.18000    0.81400    1.20000    1.33000    1.85000 1090.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000
   0.33333    1.00000    2.00000    6.94100    0.98000    0.61805    1.23000    2.05000    1.82000  453.70000    0.33333   13.00000    5.00000  114.81800    1.78000    0.40400    1.44000    2.00000    1.93000  429.78000    0.33333   14.00000    5.00000  118.71000    1.96000    1.11207    1.41000    1.72000    2.17000  505.12000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000
   0.25000    1.00000    2.00000    6.94100    0.98000    0.61805    1.23000    2.05000    1.82000  453.70000    0.25000   13.00000    4.00000   69.72300    1.81000    0.41000    1.26000    1.81000    1.87000  302.92000    0.50000   11.00000    5.00000  107.86820    1.93000    1.30447    1.34000    1.75000    1.72000 1235.10000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    4.00000    7.40698   -2.87704   48.00000
   0.06250    3.00000    6.00000  151.96400    1.20000    0.50000    1.85000    2.56000    0.00000 1095.00000    0.18750   17.00000    3.00000   35.45300    3.16000    3.61272    0.99000    0.97000    1.75000  172.17000    0.75000   16.00000    2.00000   15.99940    3.44000    1.46111    0.73000    0.65000    1.52000   54.80000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   32.00000    3.11594   -5.03567   12.00000
   0.35556    3.00000    6.00000  173.04000    1.10000    0.50000    1.74000    2.40000    0.00000 1092.00000    0.64444   16.00000    3.00000   32.06500    2.58000    2.07710    1.02000    1.09000    1.80000  392.20000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000
   0.14286    3.00000    6.00000  151.96400    1.20000    0.50000    1.85000    2.56000    0.00000 1095.00000    0.28571   13.00000    3.00000   26.98154    1.61000    0.43283    1.18000    1.82000    0.00000  933.50000    0.57143   16.00000    2.00000   15.99940    3.44000    1.46111    0.73000    0.65000    1.52000   54.80000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   28.00000    4.56656   -8.38764    2.00000
   0.20000    8.00000    4.00000   55.84500    1.83000    0.15100    1.17000    1.72000    0.00000 1808.00000    0.40000   10.00000    5.00000  106.42000    2.20000    0.56214    1.28000    1.79000    1.63000 1825.00000    0.40000   16.00000    4.00000   78.96000    2.55000    2.02067    1.16000    1.22000    1.90000  494.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000
   0.36364    3.00000    6.00000  162.50000    1.22000    0.50000    1.59000    2.49000    0.00000 1685.00000    0.27273   16.00000    5.00000  127.60000    2.10000    1.97087    1.36000    1.42000    2.06000  722.72000    0.36364   16.00000    3.00000   32.06500    2.58000    2.07710    1.02000    1.09000    1.80000  392.20000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   11.00000    6.27761   -5.73607    4.00000
   0.56250   13.00000    6.00000  204.38330    2.04000    0.37700    1.48000    2.08000    1.96000  577.00000    0.06250   15.00000    5.00000  121.76000    2.05000    1.04740    1.40000    1.53000    0.00000  903.91000    0.37500   16.00000    4.00000   78.96000    2.55000    2.02067    1.16000    1.22000    1.90000  494.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   16.00000    8.27005   -3.25280    8.00000
   0.36000   11.00000    5.00000  107.86820    1.93000    1.30447    1.34000    1.75000    1.72000 1235.10000    0.16000   14.00000    6.00000  207.20000    2.33000    0.36400    1.47000    1.81000    2.02000  600.65000    0.48000   16.00000    2.00000   15.99940    3.44000    1.46111    0.73000    0.65000    1.52000   54.80000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000
   0.40000    3.00000    6.00000  150.36000    1.17000    0.50000    1.62000    2.59000    0.00000 1347.00000    0.60000   16.00000    3.00000   32.06500    2.58000    2.07710    1.02000    1.09000    1.80000  392.20000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   20.00000    5.72257   -6.43473    8.00000
   0.20000    3.00000    6.00000  168.93421    1.25000    0.50000    1.56000    2.42000    0.00000 1818.00000    0.40000   14.00000    3.00000   28.08550    1.90000    1.38952    1.11000    1.46000    2.10000 1683.00000    0.40000    8.00000    6.00000  190.23000    2.20000    1.07780    1.26000    1.92000    0.00000 3300.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    5.00000   12.06546   -8.26921   16.00000
   0.14286    1.00000    6.00000  132.90545    0.79000    0.47163    2.35000    3.34000    0.00000  301.54000    0.07143   12.00000    4.00000   65.40900    1.65000    0.00000    1.25000    1.53000    1.39000  692.73000    0.21429   14.00000    4.00000   72.64000    2.01000    1.23271    1.22000    1.52000    0.00000 1211.50000    0.57143   16.00000    4.00000   78.96000    2.55000    2.02067    1.16000    1.22000    1.90000  494.00000    0.00000    0.00000    0.00000    0.00000
   0.66667    4.00000    6.00000  178.49000    1.30000    0.00000    1.44000    2.16000    0.00000 2504.00000    0.33333   13.00000    6.00000  204.38330    2.04000    0.37700    1.48000    2.08000    1.96000  577.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000
   0.60000    2.00000    4.00000   40.07800    1.00000    0.02455    1.74000    2.23000    0.00000 1112.00000    0.20000   13.00000    6.00000  204.38330    2.04000    0.37700    1.48000    2.08000    1.96000  577.00000    0.20000   15.00000    2.00000   14.00670    3.04000   -0.07000    0.75000    0.75000    1.55000   63.15000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000
   0.25000    1.00000    6.00000  132.90545    0.79000    0.47163    2.35000    3.34000    0.00000  301.54000    0.25000   15.00000    4.00000   74.92160    2.18000    0.81400    1.20000    1.33000    1.85000 1090.00000    0.50000   16.00000    4.00000   78.96000    2.55000    2.02067    1.16000    1.22000    1.90000  494.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   32.00000    4.09383   -3.76596    4.00000
   0.08333    2.00000    5.00000   87.62000    0.95000    0.05206    1.91000    2.45000    0.00000 1042.00000    0.08333    3.00000    7.00000  232.03810    1.30000    0.00000    1.65000    0.00000    0.00000 2028.00000    0.16667   15.00000    3.00000   30.97376    2.19000    0.74650    1.06000    1.23000    1.80000  317.30000    0.66667   16.00000    3.00000   32.06500    2.58000    2.07710    1.02000    1.09000    1.80000  392.20000    0.00000    0.00000    0.00000    0.00000
   0.40000   16.00000    5.00000  127.60000    2.10000    1.97087    1.36000    1.42000    2.06000  722.72000    0.60000   10.00000    5.00000  106.42000    2.20000    0.56214    1.28000    1.79000    1.63000 1825.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000
   0.33333   12.00000    6.00000  200.59000    2.00000    0.00000    1.49000    1.76000    0.00000  234.31000    0.66667   17.00000    4.00000   79.90400    2.96000    3.36359    1.14000    1.12000    1.85000  265.95000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    6.00000    5.19939   -1.66464    4.00000
   0.14286   12.00000    5.00000  112.41100    1.69000    0.00000    1.48000    1.71000    1.58000  594.26000    0.14286    1.00000    1.00000    1.00794    2.20000    0.75420    0.32000    0.79000    1.20000   13.81000    0.14286   17.00000    5.00000  126.90447    2.66000    3.05904    1.33000    1.32000    1.98000  386.70000    0.57143   16.00000    2.00000   15.99940    3.44000    1.46111    0.73000    0.65000    1.52000   54.80000    0.00000    0.00000    0.00000    0.00000
   0.50000    7.00000    4.00000   54.93805    1.55000    0.00000    1.17000    1.79000    0.00000 1518.00000    0.50000   10.00000    4.00000   58.69340    1.91000    1.15716    1.15000    1.62000    1.63000 1726.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000
   0.14815    2.00000    5.00000   87.62000    0.95000    0.05206    1.91000    2.45000    0.00000 1042.00000    0.29630   13.00000    4.00000   69.72300    1.81000    0.41000    1.26000    1.81000    1.87000  302.92000    0.55556   14.00000    4.00000   72.64000    2.01000    1.23271    1.22000    1.52000    0.00000 1211.50000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000
